role,offset_seconds,FCV-501D_ACT,PIT-501D,PIT-516D,PIT-517D,PIT-518D,PIT-519D,PIT-521D,PIT-523D,PIT-529D,PIT-530D,PIT-532D,PIT-562D,PIT-591D,PT-502D,PT-503D,PT-525D,TE-504D,TE-506D,TE-507D-A,TE-508D,TE-509D,TE-514D-A,TE-515D-A,TE-516D,TE-517D,TE-521D,TE-522D,TE-523D,TE-524D,TE-525D,TE-526D,TE-529D,TE-530D-A,TE-531D-A,TE-532D,TE-533D,TE-534D,TE-535D,TE-536D,TE-537D,TE-538D,TE-539D,TE-540D,TE-541D,TE-542D,TE-543D,TE-544D,TE-545D,TE-546D,TE-547D,TE-548D,TE-549D,TE-550D,TIT-501D,TIT-505D,TIT-561D,VE-503D,VE-504D,VE-505D,VE-506D,VT-501D,VT-502D,XT-503D-X,XT-503D-Y,XT-504D-X,XT-504D-Y,XT-505D-X,XT-505D-Y,XT-506D-X,XT-506D-Y,XT-507D-X,XT-507D-Y,XT-508D-X,XT-508D-Y,ZT-502D-B,ZT-503D-A,ZT-503D-B,ZT-504D-B,ZY-503D
normal,159600,50.21998,40.43908,23.6343155,19.4966335,2.31783748,2.53167439,0.9909748,3.6656177,4.64451551,5.26438141,62.5579262,6.89263248,-0.001333571,40.82326,24.9386139,17.3769913,52.11128,30.40662,460.620972,772.0861,501.6685,87.0,75.0,336.1743,316.128723,70.3066559,89.2618561,98.25703,120.485992,114.26944,80.4471054,32.66326,69.0,69.0,62.7023926,63.2810364,60.0,63.3031273,63.07498,63.0,64.54064,64.54064,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.5691872,108.183617,69.08745,1.16272056,1.550294,2.78319955,6.976325,74.06534,5.283316,43.7086143,78.60961,37.27488,47.12893,21.5297031,12.6445856,13.0224724,12.0147791,8.390964,8.894804,6.44340944,9.582758,0,20.6670837,21.48561,0.107762404,20.8921051
normal,160200,50.388443,40.43611,23.7349758,19.55649,2.33239841,2.53950119,0.9912168,3.67598557,4.63386869,5.14869976,62.4493,6.886748,-0.001228567,40.79874,25.00094,17.4383125,52.29095,30.3233681,461.1804,773.702148,502.2659,87.0,75.0,336.551147,316.101074,70.2669144,89.49316,98.48306,120.674545,114.905777,80.20964,32.6746559,69.0,69.0,62.88876,63.4966736,61.0,63.4696159,63.2966,64.0,64.74697,64.73542,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.41915,108.214249,67.96821,1.16272056,1.550294,2.78314543,7.18391037,75.973526,5.361304,43.5444527,78.6289749,37.30348,47.14775,21.3841782,12.6057329,13.157836,12.0147791,8.371683,8.962638,6.38536835,9.543998,0,20.50615,21.2683315,0.106383763,20.5822544
normal,160800,50.2991447,40.4508324,23.70102,19.532547,2.32491088,2.53530478,0.991458237,3.67249775,4.601484,5.287756,62.58491,6.8825984,-0.001279842,40.8495941,25.0222473,17.4070377,52.5596352,30.3833714,460.8308,772.9572,501.86618,87.0,75.0,336.518677,316.094025,70.30708,89.12804,98.2992554,120.531174,114.013062,80.18218,32.6634827,69.0,69.0,62.8952675,63.52609,61.0,63.53307,63.3299255,63.0,64.7849655,64.83558,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.28665,108.280029,67.4312,1.16272056,1.550294,2.80147552,7.04424334,74.66635,5.24455833,43.786232,79.28737,37.24593,47.1000443,21.4618835,12.6543036,12.9448414,12.08252,8.410288,8.88517952,6.356234,9.58272648,0,20.5467262,21.3752556,0.108770542,20.74846
normal,161400,50.2880745,40.4440079,23.7220078,19.5548458,2.33119726,2.53769469,0.991456,3.674011,4.56207371,5.175088,62.458046,6.885324,-0.001337562,40.82542,24.9934,17.42037,52.0750961,30.23706,460.6977,772.5077,501.539154,87.0,75.0,336.580139,316.042847,70.2169,89.3267441,98.45159,120.53775,114.171356,80.2163,32.59583,69.0,69.0,62.912693,63.5502853,60.7961769,63.49548,63.34722,63.0,64.8252,64.8252,65.0,79.20383,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.3733025,108.177917,67.81052,1.16272056,1.550294,2.77080846,7.060378,76.0307541,5.128474,43.93127,79.18966,37.2832756,47.109005,21.4816322,12.65446,13.0303068,11.9950294,8.371403,8.924065,6.44340944,9.612194,0,20.5227852,21.3498154,0.107608378,20.7084885
normal,162000,50.6518555,40.4193039,23.8680782,19.65641,2.3396368,2.54674244,0.991314948,3.68925023,4.6159153,5.228165,62.5191841,6.888208,-0.001325599,40.828476,25.1610355,17.4826851,52.70557,30.09328,461.287231,774.296,502.023224,87.0,75.0,336.8482,315.956543,70.2414551,89.18526,98.39142,120.581863,114.334129,80.22425,32.6202049,69.0,69.0,63.0638428,63.66596,60.7954674,63.6520844,63.4636879,63.0,64.94377,64.94377,65.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.590786,107.95639,67.86543,1.16272056,1.550294,2.85599566,7.33532238,77.48168,5.53632259,44.15146,79.23787,37.3821259,47.45794,21.4134369,12.6732149,13.0629835,12.0246878,8.419815,9.001176,6.307978,9.525278,0,20.196682,21.0199852,0.109966107,20.3671818
normal,162600,50.38248,40.41025,23.7256718,19.546978,2.327502,2.53688216,0.9912192,3.6716156,4.58322,5.207253,62.4931641,6.89000034,-0.001416925,40.77831,24.9879932,17.3970718,52.914875,30.12225,459.983,771.791931,501.029755,87.0,75.0,336.566254,315.8525,70.17827,89.17759,98.31382,120.364868,114.194206,80.1776,32.62033,69.0,69.0,63.0998459,63.6816826,60.2028275,63.69283,63.5292625,64.0,64.96901,64.96901,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.70223,108.175964,68.84249,1.16272056,1.550294,2.8589735,6.831462,73.91342,5.39946842,44.04718,79.7713547,37.2063751,47.4581032,21.4134369,12.6544123,13.2062941,12.0730524,8.352483,8.981606,6.44340944,9.543998,0,20.5809669,21.434885,0.107521065,20.8257084
normal,163200,50.2271271,40.4534073,23.6450138,19.4889412,2.313744,2.52883339,0.9911234,3.66121078,4.59401464,5.165801,62.4556961,6.89435148,-0.001426401,40.8243942,24.93622,17.3442039,52.4270134,29.9516964,459.281036,770.4715,500.379639,87.0,75.0,336.287,315.975861,70.18633,89.2157745,98.1828842,120.328323,114.533127,80.17528,32.63492,68.19985,69.0,62.99017,63.6093636,61.0,63.56186,63.44021,63.1998558,64.85872,64.85872,64.80015,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.6641464,107.952774,68.45562,1.16272056,1.550294,2.896114,6.61621475,75.59627,5.49781561,43.8927,78.93895,37.1101646,47.1482773,21.65567,12.7221146,12.7220087,11.9275684,8.352195,8.982002,6.404645,9.640926,0,20.73601,21.4958038,0.106879823,20.918026
normal,163800,50.1584053,40.46398,23.67642,19.5192432,2.325595,2.530929,0.9915107,3.66724753,4.583809,5.2180295,62.49401,6.89676571,-0.001356125,40.8977356,24.9578686,17.3822079,52.21164,29.8744583,459.585358,770.913147,500.518646,87.0,75.0,335.849854,315.812927,70.1315,89.22192,98.17526,120.213844,114.623993,80.24819,32.6263275,68.0,69.0,62.8658066,63.4538,60.80033,63.4354248,63.3225975,63.0,64.8101044,64.77948,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.5316734,107.658775,67.46412,1.16272056,1.550294,2.89382768,6.80082941,75.1601639,5.41985559,43.7763,78.34765,36.9938431,47.2937241,21.77199,12.7221327,12.7317247,11.9856787,8.420051,8.952965,6.44340944,9.699011,0,20.657814,21.3978767,0.102382831,20.808691
normal,164400,50.1437531,40.4652252,23.6520786,19.50321,2.32633018,2.53069353,0.9916436,3.668464,4.58618069,5.21320772,62.50019,6.893267,-0.001253366,40.85817,24.9588966,17.3788948,51.37612,30.0310059,459.648438,770.888245,500.599823,87.0,75.0,335.974426,315.7968,70.1808,89.0683746,98.1916,120.329048,113.742317,80.20751,32.6273842,68.0,69.0,62.88016,63.50207,60.8009834,63.4914742,63.2915344,63.0,64.75419,64.7618,64.19901,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.5658646,107.619743,66.94367,1.16272056,1.550294,2.91370916,6.784017,75.76122,5.341904,43.7468834,79.30675,37.0323143,47.20612,21.52021,12.7221956,12.9641905,12.0535841,8.33283,9.040248,6.394963,9.602086,0,20.6565838,21.412281,0.106983662,20.87202
normal,165000,50.080883,40.4565849,23.6753235,19.5212269,2.32510281,2.53576255,0.9915774,3.67167,4.59516668,5.25143337,62.5371628,6.8948,-0.001354867,40.8866119,24.92276,17.3960285,50.630455,29.8485641,459.76297,771.238342,500.552765,87.0,75.0,336.004883,315.699646,70.11198,88.99871,98.09682,120.305862,113.3238,80.15664,32.6652527,68.0,69.0,62.914772,63.5324,60.8006134,63.48856,63.36121,63.1993866,64.8048553,64.8515244,64.80061,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.6066856,107.72805,67.55932,1.16272056,1.62786818,2.8991487,6.874078,76.05075,5.26352644,44.17387,79.5010147,36.9648247,47.2355232,21.5685844,12.6737127,12.9640961,12.053566,8.468511,8.885063,6.356176,9.534338,0,20.54428,21.3297024,0.105397187,20.7583523
normal,165600,50.4886246,40.4371758,23.7981071,19.6048527,2.33851886,2.5441668,0.992079,3.68237185,4.61292362,5.17348862,62.4652672,6.890861,-0.001439215,40.8323135,25.07235,17.4340363,51.3743629,29.6771965,460.074371,772.235046,500.8066,87.0,75.0,335.953217,315.625671,70.12306,89.1761551,98.20872,120.395332,114.235443,80.15449,32.66152,68.0,69.0,63.00518,63.5994339,61.0,63.66291,63.407547,63.0,64.91767,64.90935,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.2120628,107.695412,67.38158,1.16272056,1.550294,2.89235353,7.098451,78.64881,5.127586,44.2030258,79.58837,36.8681221,47.32269,21.4523468,12.66385,12.8383722,12.0729532,8.429724,8.875471,6.35624361,9.543998,0,20.4919815,21.1928616,0.1049467,20.5506363
normal,166200,50.5902061,40.4133,23.8571777,19.6511078,2.335926,2.54568338,0.992132664,3.68723822,4.50891542,5.25877666,62.5564079,6.88687754,-0.001437039,40.79557,25.156992,17.4796677,52.248436,29.5656872,460.423065,772.720642,500.941742,87.0,75.0,336.21283,315.355316,70.15758,89.11292,98.09906,120.367821,114.104836,80.3221054,32.6821671,68.0,69.0,63.0915642,63.7749557,60.800972,63.7095146,63.5494232,63.0,65.02367,64.97299,65.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,62.03711,107.885109,68.10464,1.16272056,1.550294,2.97707725,7.29365063,77.3108,5.40010548,44.57119,80.68349,37.216465,47.3611069,21.51033,12.7026749,13.4394884,12.0923882,8.41043949,9.011085,6.394963,9.631485,0,20.26266,20.9940853,0.107785739,20.3488464
normal,166800,50.32223,40.4573135,23.744627,19.5676212,2.33241129,2.542697,0.992233336,3.681179,4.6679244,5.16748476,62.4574,6.89456844,-0.001384211,40.85535,24.9828434,17.44502,51.3461075,29.72757,459.728882,771.5777,500.654541,87.0,75.0,336.393524,315.3816,70.1572952,89.20413,98.26735,120.391876,114.574661,80.04724,32.6176529,68.0,69.0,63.1595345,63.78921,61.0,63.7526627,63.62868,64.0,65.0858841,65.0858841,64.7971039,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.54694,107.948105,67.3088455,1.16272056,1.550294,2.96341348,7.123317,76.5942154,5.439004,44.2999344,79.53893,36.77244,47.0620956,21.6079254,12.7316494,12.9738827,12.14046,8.429724,8.962638,6.48202658,9.428146,0,20.4967384,21.2724476,0.105156869,20.73836
normal,167400,50.43456,40.4492,23.8319721,19.63529,2.33995676,2.54627585,0.9922386,3.68856621,4.48249865,5.229591,62.52273,6.892589,-0.001406197,40.8609352,25.0902748,17.49467,50.5993233,29.57708,460.344818,772.685364,500.898041,87.0,75.0,336.347168,315.41153,70.1381149,89.08192,98.17592,120.405655,113.679016,80.0091858,32.5929,68.0,69.0,63.22618,63.7536278,61.0,63.8210068,63.6134567,64.0,65.0917053,65.15398,64.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.7682724,107.742485,68.20991,1.16272056,1.550294,2.97282958,7.356306,77.88241,5.361304,44.41445,79.91471,37.2443428,47.3796349,21.5488415,12.6830978,12.9961,12.09303,8.458302,8.962638,6.38502836,9.524129,0,20.2138252,21.0161915,0.106653541,20.334856
normal,168000,50.5877342,40.42906,23.8708611,19.67448,2.34254837,2.549292,0.99216336,3.692236,4.572665,5.195405,62.4985847,6.88798857,-0.001442215,40.8145332,25.170433,17.50247,50.4372368,29.76704,460.6679,773.4376,501.391144,87.0,75.0,336.522247,315.370544,70.12659,89.27099,98.29863,120.363358,113.826126,80.20502,32.55368,68.0,69.0,63.2346725,63.8685379,61.0,63.8139763,63.6238,64.0,65.1127,65.12868,64.79676,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.6057358,107.821777,68.52001,1.16272056,1.550294,3.026484,7.4579854,78.76525,5.51663733,44.31966,79.6826,37.2243958,47.4564934,21.5308075,12.702879,12.962451,11.9860249,8.342677,8.943729,6.47216368,9.592444,0,20.24542,20.997015,0.107057244,20.31593
normal,168600,50.55214,40.4155273,23.8880024,19.6781445,2.34477925,2.548734,0.9924874,3.691701,4.535742,5.193068,62.49897,6.89252663,-0.001423384,40.8074455,25.15034,17.5001,50.55742,30.3456783,461.194336,774.395264,502.099762,87.0,75.0,336.6325,315.237244,70.1633148,89.12291,98.28763,120.570282,114.549187,80.19838,32.5051765,68.0,69.0,63.2484436,63.9321556,61.0,63.89928,63.7425766,63.2043152,65.19486,65.19486,65.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.5780754,108.020164,68.2065,1.16272056,1.550294,3.02633023,7.29916239,77.60796,5.576176,44.7558861,80.17822,37.10912,47.37201,21.577528,12.664382,13.26345,12.1788712,8.371379,9.049633,6.366313,9.582546,0,20.321209,21.1378345,0.102476984,20.527359
normal,169200,50.5777779,40.4144249,23.879446,19.6748066,2.33817363,2.54534841,0.9923854,3.688683,4.549767,5.24361134,62.5516777,6.896164,-0.001448804,40.7781258,25.1420441,17.47782,51.0316238,31.4330254,462.461761,776.2196,503.766785,87.0,75.0,337.265259,315.349335,70.30493,89.42973,98.5926361,120.872154,114.261009,80.2642,32.5210876,68.0,68.0,63.33136,63.9570923,61.0,63.93383,63.7821121,63.20044,65.251564,65.2355347,65.0,79.0,83.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.02507,108.499809,69.11895,1.16272056,1.550294,3.00442076,7.3631525,73.88195,5.322441,44.47406,79.762886,36.86793,47.409996,21.5393562,12.7414789,13.0225554,11.9954643,8.352252,8.962638,6.385252,9.57313,0,20.5127735,21.333744,0.103993766,20.72312
normal,169800,50.69344,40.4139252,23.90795,19.6782341,2.331749,2.54568887,0.9919903,3.690976,4.63016653,5.16958761,62.46427,6.89578152,-0.001435001,40.82334,25.1780186,17.4937382,51.63553,31.2084274,462.314026,775.7701,503.5349,87.0,75.0,337.932953,315.804932,70.4854,89.63795,98.71041,121.111916,115.286896,80.56206,32.4947777,68.0,68.0,63.3146133,63.94735,61.20044,63.9390068,63.7589836,64.0,65.24081,65.2797546,64.20044,79.0,82.79956,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.64088,108.944786,67.52836,1.16272056,1.550294,3.18983722,7.3616147,75.0833,5.166562,44.4449272,79.83043,36.8776436,47.1578369,21.6846962,12.7414789,13.1580782,12.0922508,8.46846,8.90448,6.394963,9.5150795,0,20.4569,21.2516422,0.102898844,20.658968
normal,170400,50.6491241,40.43315,23.8989944,19.6758232,2.33868313,2.54521179,0.9918988,3.68896627,4.584714,5.24732828,62.5355759,6.895016,-0.001455518,40.84529,25.1435242,17.4846382,51.9924431,30.867012,461.647156,774.573364,502.616821,87.0,75.0,337.653259,315.865631,70.39154,89.4152756,98.51372,120.863136,114.554596,80.4245148,32.570858,68.0,68.0,63.29813,63.953846,61.8005867,63.9085541,63.7770081,63.8005867,65.27595,65.27595,64.19942,79.0,82.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.8253021,108.87368,68.3319855,1.16272056,1.550294,3.1524303,7.240245,74.90824,5.107746,43.68897,78.7064056,36.18016,46.6639633,21.6749916,12.663908,13.1873026,12.1407967,8.410401,8.885066,6.394963,9.592444,0,20.500618,21.3483181,0.100280136,20.6686077
normal,171000,50.5737648,40.4207458,23.8908558,19.6752834,2.33763885,2.54694629,0.9918303,3.69068432,4.61734962,5.167945,62.4589729,6.894561,-0.001424261,40.7925453,25.1847439,17.49016,51.6131325,30.5580616,461.0616,774.03186,502.0431,87.0,75.0,337.5609,315.858582,70.32756,89.54549,98.52861,120.866058,114.44239,80.33341,32.50525,68.0,68.0,63.2819,63.900074,61.0,63.9397545,63.76709,63.0,65.20471,65.20471,65.0,79.0,82.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,61.363678,108.711693,68.1396255,1.16272056,1.550294,3.07170343,7.2120223,77.3283,5.22462368,43.45668,78.173996,36.1509743,46.3345146,21.762043,12.7414789,12.8191509,12.0921888,8.429724,8.749629,6.40470457,9.592444,0,20.4383774,21.2563019,0.102975473,20.5634613
normal,171600,50.58475,40.42576,23.8861237,19.6819572,2.33689213,2.54313612,0.9915794,3.69044256,4.65548468,5.26174974,62.5754929,6.89254045,-0.001410241,40.8021278,25.17245,17.50084,50.5974579,31.4975357,461.572266,775.317261,503.043518,87.0,75.0,337.2437,315.760223,70.29121,89.20635,98.46965,120.8271,114.444817,80.5023956,32.5109444,68.0,68.0,63.26319,63.888195,61.0,63.87881,63.7411537,64.0,65.24039,65.19378,64.7997055,79.0,82.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.71172,108.413437,67.8812256,1.16272056,1.550294,3.157774,7.24409866,73.35771,5.185871,43.7667656,78.59979,36.1606369,46.8478775,21.5104,12.6542892,13.1774282,12.1116724,8.381277,8.865744,6.35622,9.563405,0,20.5066547,21.3223572,0.1057959,20.73288
normal,172200,50.47015,40.4521828,23.8393726,19.6496067,2.33230543,2.54367566,0.9920904,3.689253,4.53850031,5.178315,62.479126,6.891685,-0.001377141,40.8481026,25.1177769,17.49286,50.0253334,31.2531815,460.64798,774.18,502.329865,87.0,75.0,337.290619,316.084076,70.2299957,89.356514,98.50743,120.939232,114.608032,80.36173,32.5223274,68.0,68.0,63.2570953,63.8862534,61.0,63.88752,63.71334,63.0,65.1769,65.1769,65.0,79.0,82.0,85.0,83.0,85.0,85.0,86.0,89.0,86.0,89.0,60.3100739,108.215874,68.0028152,1.16272056,1.550294,3.148547,7.21282148,72.76045,5.400976,43.33275,77.91213,35.569725,46.48995,21.5982113,12.6445856,13.0715933,12.1699772,8.352548,8.991367,6.44340944,9.573573,0,20.5761414,21.3844433,0.103720747,20.7559547
normal,172800,50.54481,40.438427,23.8524513,19.6765385,2.333595,2.546748,0.992011547,3.694084,4.649957,5.249113,62.55249,6.89562941,-0.001315468,40.83222,25.1164532,17.50652,50.1884041,30.4671059,460.0769,773.293152,501.353851,86.8000641,74.0,336.752869,315.824768,70.15473,89.13141,98.2847748,120.619881,114.257935,80.21056,32.52826,68.0,68.0,63.2055664,63.8175468,61.0,63.828804,63.73101,63.1999321,65.1788254,65.13219,65.0,79.0,82.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.0859756,107.809578,67.71666,1.06582713,1.550294,3.1707747,7.403565,75.11171,5.30283642,41.98391,75.76093,34.2905846,45.22015,21.94635,12.67366,13.2259464,12.2570124,8.420037,8.87543,6.48217,9.631205,0,20.4446411,21.2311382,0.10776259,20.5660133
normal,173400,50.4629669,40.4332733,23.8583145,19.6823063,2.3373785,2.54735851,0.9924441,3.69430518,4.58873844,5.19676447,62.5127945,6.897018,-0.001243134,40.793045,25.1282711,17.508173,50.150795,30.3024311,459.590363,772.6923,500.828064,86.0,74.0,336.531616,315.648834,70.09382,89.11092,98.18531,120.527695,114.3483,80.22435,32.4981956,67.0,68.0,63.1871338,63.7966652,61.0,63.8296623,63.6590042,63.0,65.12726,65.12316,65.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.0463333,107.616974,67.95411,1.06582713,1.550294,3.1613276,7.369025,76.91566,5.24390364,41.22707,74.4912,33.2146263,44.473,21.8781013,12.6445856,13.10925,12.2471113,8.35263252,8.778751,6.47205353,9.736725,0,20.42169,21.1939774,0.104566067,20.5053883
normal,174000,50.4935226,40.4541664,23.8622322,19.676096,2.334639,2.545611,0.9924973,3.69300652,4.541754,5.252927,62.5624733,6.89858961,-0.001155902,40.87545,25.1212482,17.5072956,50.4236145,30.80687,460.153168,773.3718,501.590851,86.0,74.0,336.38028,315.6003,70.026886,88.81803,98.15467,120.496742,114.400726,80.13469,32.4508629,67.0,68.0,63.2214966,63.7769928,61.0,63.81267,63.661438,64.0,65.13418,65.13418,64.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.31474,107.213989,67.11956,1.06582713,1.550294,3.14637828,7.306654,74.89834,5.2833457,41.5480423,74.00745,33.30234,44.91014,21.8979034,12.6930323,13.3324184,12.2957573,8.342532,8.894787,6.44340944,9.543998,0,20.4555111,21.2582378,0.102666415,20.6542759
normal,174600,50.60719,40.4418678,23.8948174,19.695879,2.33653283,2.54663658,0.9929346,3.69723749,4.5983243,5.19983339,62.5235023,6.89754,-0.001132793,40.82625,25.1916771,17.5227566,50.44446,30.6834927,460.24942,773.8502,501.692261,86.0,74.0,336.344116,315.655426,70.0524139,89.20812,98.23864,120.59462,114.591713,79.99233,32.49868,67.0,68.0,63.17457,63.7727356,61.0,63.83789,63.6556854,63.0,65.09828,65.1100159,65.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.4371872,107.220184,66.37145,1.06582713,1.550294,3.02277827,7.37762976,76.4086,5.55626,41.6449661,74.6079,33.6798859,45.4527473,21.7815056,12.596139,13.6040831,12.2570124,8.381277,9.02052,6.48210335,9.756973,0,20.3619633,21.1773853,0.105311431,20.4901371
normal,175200,50.5174637,40.45538,23.8907547,19.689415,2.336459,2.54697633,0.992697537,3.69610953,4.582638,5.252808,62.5634232,6.89373541,-0.001057111,40.86569,25.1371727,17.539999,50.5021,30.113699,459.682373,772.493652,500.756256,86.0,74.0,336.496948,315.457642,70.02841,88.93552,98.1161041,120.364227,113.816925,80.14605,32.46773,67.0,68.0,63.1250343,63.7806435,61.0,63.8310242,63.66983,64.0,65.10989,65.11391,64.79964,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.55218,107.112595,66.91534,1.06582713,1.550294,3.011327,7.24186373,76.48779,5.40036535,42.0809364,74.6661453,33.2636375,45.4720268,21.636343,12.6348791,13.3905249,12.2473059,8.429724,8.82700348,6.3659296,9.514965,0,20.29039,21.087471,0.104272977,20.4185467
normal,175800,50.57187,40.4289665,23.9053059,19.6952782,2.3453958,2.55052972,0.992481232,3.69798136,4.60239267,5.21053,62.5225449,6.89693832,-0.001071844,40.80093,25.1485348,17.5240822,50.7379951,29.8790836,459.54834,772.322449,500.50946,86.0,74.0,336.10498,315.468781,69.99975,88.9704742,98.06095,120.378571,113.807091,79.86384,32.4335136,67.0,68.0,63.16014,63.7598763,61.0,63.8380432,63.6049156,64.0,65.10299,65.05639,64.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.479908,106.976685,67.00079,1.06582713,1.550294,3.04719162,7.29443645,76.89446,5.2445693,42.0903053,74.898735,33.46709,45.3170929,21.365139,12.5574112,13.7395706,12.4992456,8.420005,8.943199,6.44340944,9.534428,0,20.2106781,20.9878178,0.101602182,20.3977051
normal,176400,50.47093,40.4538727,23.8636322,19.6790047,2.34684372,2.54980683,0.9925611,3.69360113,4.56944227,5.22215462,62.51977,6.896303,-0.001042029,40.8583031,25.15322,17.5078087,49.8695145,29.419445,458.8412,771.0241,499.680817,86.0,74.0,336.124939,315.392853,70.02763,88.8263245,97.97767,120.192863,113.392036,80.0000153,32.4330635,67.0,68.0,63.08068,63.7092857,61.0,63.7697,63.5796776,63.7972946,65.07315,65.06539,64.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.26548,106.89325,67.41498,1.06582713,1.550294,3.07784438,7.0975585,78.5779,5.51674128,42.2075424,74.88876,32.90512,45.2197456,21.6563263,12.5673332,13.1964846,12.2570124,8.429724,8.865744,6.45323,9.612085,0,20.3087788,21.113821,0.1012677,20.5250034
normal,177000,50.6088142,40.4230652,23.88872,19.6909447,2.340733,2.550786,0.9927762,3.69652581,4.598187,5.231946,62.5223,6.893947,-0.001089722,40.8303833,25.1583252,17.5325546,49.85486,29.5888863,459.142365,771.7383,500.124146,86.0,74.0,336.026733,315.112885,70.00813,89.07552,98.05434,120.260521,114.226784,79.91576,32.41601,68.0,68.0,63.0896339,63.7284775,61.0,63.7618065,63.63292,63.0,65.03649,65.01646,65.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.101387,106.929626,66.40423,1.06582713,1.550294,2.98680115,7.28068542,76.82805,5.34162235,42.21663,75.121254,33.0606651,45.21986,21.6072235,12.596139,13.670825,12.2956772,8.41016,8.91373,6.45319128,9.524434,0,20.3102856,21.0560684,0.102717236,20.4902554
normal,177600,50.4286079,40.4561653,23.8756847,19.6676712,2.344367,2.550388,0.992847741,3.69617963,4.63947344,5.228444,62.5178642,6.89499426,-0.001076922,40.83002,25.1188412,17.5188122,49.7641258,29.29861,458.962616,771.4205,500.005951,86.0,74.0,336.040436,315.053864,69.99776,88.84823,98.05539,120.204338,113.460793,79.89649,32.33734,67.0,68.0,63.06016,63.6659622,61.0,63.72658,63.5552063,63.0,65.00003,65.01601,65.0,79.0,81.0,85.0,83.0,85.0,85.0,86.0,88.0,86.0,89.0,60.00832,106.949844,67.20079,1.06582713,1.550294,2.96098,7.25705576,77.80601,5.497021,41.8003044,73.75611,32.3047523,44.9670944,21.8782749,12.6734047,12.9745216,12.2380075,8.352458,8.904376,6.453223,9.592444,0,20.26291,21.0536919,0.10128434,20.4363461
