role,offset_seconds,FIT-001AB_SOMA,FIT-304AB_SOMA,FIT_SOMAGAS,LIT-001A,LIT-001B,LIT-004,LIT-007A,LIT-007B,LIT-008,MIT-001,PDIT-009A,PDIT-009B,PDIT-012A,PDIT-012B,PDIT-054,PDIT-055,PDIT-056,PIT-037,PIT-038,TIT-010,TIT-034,TIT-035,TIT-036,TIT-040,TIT-041,TIT-042,TIT-043,TIT-044,TIT-045
test-0,6236400,965.9939,26630.6153229,272635.3827729,31.9784355,31.7640953,-2.2949543,0.0802734345,49.5452271,30.0314178,0.2513504,0.946907043,20.2483978,12.373107,10.6868544,0.0,0.0,31.893446,7163.90967,7259.45,30.1315613,30.3486328,123.949333,30.7855968,29.9285641,100.175293,29.8008785,30.41255,134.893814,31.0567875
test-0,6237000,961.28064,26483.0486893,272323.7026193,32.0788422,31.8395023,-2.37492466,0.0821777359,49.01351,29.3783779,0.249137878,0.95961,20.25792,12.2987385,10.5746393,0.0,0.0,32.4843025,7162.77051,7258.85,30.0355911,30.1562023,132.17691,30.5394535,29.8021984,101.512939,29.7053223,30.27422,144.19902,30.9538574
test-0,6237600,958.313,26517.9303065,272289.6240065,31.8076439,31.32644,-2.310881,0.08721924,49.1939049,29.575922,0.248512268,0.94052887,20.3823051,12.447464,10.6890869,0.0,0.0,32.75742,7164.252,7262.738,29.9803467,30.0251961,141.550858,30.3979988,29.7615242,104.252831,29.6765137,30.200098,153.960419,30.8040047
test-0,6238200,961.264,26458.11546,271398.31063,33.0327034,32.5798836,7.22292233,0.08787842,49.9878922,30.4155884,0.250709534,0.932479858,20.2317333,13.3218536,11.5240421,2.398551,0.0,33.14101,7162.65869,7256.69336,30.00084,29.934864,150.861267,30.3041019,29.6447754,109.110252,29.6734867,30.10669,163.361954,30.7261238
test-0,6238800,955.4887,26444.4324892,272803.70420920005,32.946064,32.089447,22.3924675,0.08485107,50.07733,30.4144955,0.249885559,0.9429245,20.3231354,14.0533524,12.2823334,2.57084656,0.0,33.41144,7164.42041,7269.33154,30.0052643,30.108839,159.952942,30.4904785,29.6673336,114.577538,29.73501,30.0521488,173.448257,30.70669
test-0,6239400,946.027344,26273.42872163,272491.15190163,32.22232,31.7674637,48.24026,0.08309326,50.2273674,30.2954483,0.250534058,0.95275116,20.2017441,14.34494,12.7552633,3.98080873,0.0,33.6653633,7162.45752,7257.04248,30.0011673,29.9151363,170.172516,30.3521481,29.6630859,121.064835,29.6624031,30.080225,182.655319,30.69663
test-0,6240000,951.0388,26289.541642,272375.612272,31.7138042,31.2151642,20.34043,0.0854126,49.09419,29.6056957,0.2496876,0.965621948,20.26592,14.628561,12.87424,4.44136047,0.0,33.8863564,7160.869,7252.226,29.9852371,29.9052258,179.399109,30.3426266,29.6640625,131.000076,29.6460457,30.0939941,191.246719,30.668457
test-0,6240600,958.002258,26319.8858077,272166.3628077,33.1062622,32.34091,-2.15044928,0.0913574249,49.40935,30.1945477,0.248168945,0.979225159,20.3009262,14.6252861,12.8815584,4.25538635,0.0,34.0857773,7163.222,7257.567,29.9974518,29.9592781,188.769058,30.3447266,29.6546383,143.641968,29.6521,30.08457,201.128479,30.62002
test-0,6241200,963.087952,26276.9518347,271229.2864947,31.51538,31.3950539,-2.38296723,0.11573486,49.84911,29.6517773,0.25239563,0.9709854,20.3800144,14.54514,12.8385324,3.583603,0.0,34.0005722,7163.853,7264.92871,30.0023727,29.8838387,198.2951,30.4034176,29.6159668,156.521927,29.6643562,30.0995121,211.009323,30.64829
test-0,6241800,959.05426,26170.7513018,271751.25923180004,32.8493233,32.2653046,-2.448433,0.08856201,49.6546021,30.2185059,0.2490387,0.9554596,20.2501678,14.4747467,12.7795258,2.84170246,0.0,34.11349,7162.286,7262.99561,30.0006027,29.9562511,208.048752,30.3458,29.6980953,168.122391,29.6588383,30.08047,220.357773,30.643652
test-0,6242400,957.552246,26186.51886033,272677.07687033,32.63772,32.07125,-2.448277,0.08775635,48.831356,29.5096149,0.245559692,0.9489212,20.2422485,14.6003418,12.851944,3.46076059,0.0,34.57313,7160.60742,7257.161,29.9590988,29.9314461,217.3383,30.330616,29.65713,177.694351,29.6449223,30.0994625,230.23822,30.5981941
test-0,6243000,967.072937,26275.5656143,271929.3102343,32.1876221,31.92062,-2.452642,0.08487549,49.5567322,30.2714615,0.181411743,0.959907532,20.2394352,14.6426086,12.9574738,3.14588928,0.0,34.7883949,7162.99463,7264.92969,29.9540863,29.9061031,226.596359,30.2374516,29.64834,187.636627,29.6440926,30.0437984,236.2057,30.5839367
test-0,6243600,947.6993,26285.1576676,272249.4979276,32.26135,32.0288734,-2.45018482,0.08719482,49.4104576,30.1875839,0.1816101,0.9640732,20.2295761,14.51597,12.9603529,2.85179424,0.0,34.81963,7154.839,7264.1626,29.9518127,29.91631,234.0639,30.3143063,29.6368656,197.04747,29.6235352,30.0375977,241.88414,30.5477543
test-0,6244200,948.5831,26335.0345057,272117.5564557,34.3389,33.31002,-2.28119779,0.08908691,50.3625374,29.6890869,0.183433533,0.95022583,20.18291,14.517849,12.8963747,3.641053,0.0,35.1093445,7162.22168,7262.676,29.9715729,29.9123535,239.363632,30.2855968,29.6760254,206.796371,29.6488285,30.0199718,242.773788,30.521143
test-0,6244800,955.5107,26278.1553689,272894.5180689,32.1274757,31.93123,-2.32038236,0.08186035,49.33614,29.8219471,1.01508331,0.9513855,20.1394711,14.7826023,13.0523148,4.79670143,0.0,35.9892235,7163.36572,7254.018,30.014328,29.9089851,241.012939,30.2212887,29.66631,213.523727,29.622364,30.030714,243.632477,30.4938488
test-0,6245400,956.207458,26267.6976065,272385.8142165,32.8728828,32.27613,-2.45217013,0.08725586,49.4852066,30.19011,1.21522522,0.981666565,20.2819672,14.7760973,13.1589832,5.281088,0.0,36.10172,7163.16553,7264.271,30.00573,29.72544,241.814072,30.2243176,29.6678715,220.23175,29.6032715,30.0480957,243.405136,30.5690918
test-0,6246000,975.799866,26279.9666179,271961.80840790004,32.0236855,31.8686848,-2.361799,0.07973633,49.7694931,29.64539,1.23432922,0.9781952,20.2346115,14.6442137,13.0667334,5.6842165,0.0,36.2824,7163.46875,7258.14,29.98037,29.9018555,241.654587,30.2585945,29.6669922,223.842667,29.4971676,30.0431652,243.558258,30.5007324
test-0,6246600,943.4749,26204.4295449,271950.8675449,32.8366623,32.7993546,-2.4456265,0.08814697,50.52576,30.5271778,1.23353577,0.987037659,20.182333,14.6766787,13.1195116,5.50442,0.0,36.5037,7160.124,7260.4,29.97908,29.90249,241.795609,30.25669,29.66714,225.7069,29.6295414,30.084425,243.551224,30.4533215
test-0,6247200,951.57196,26214.5027293,271835.1465993,32.2752724,31.6391029,-2.446568,0.09182129,49.47566,29.3496628,0.319190979,0.989189148,20.221489,14.7608528,13.2343283,5.783002,0.0,37.14583,7162.961,7262.598,29.9883118,29.9343262,241.8437,30.2709961,29.8014164,226.586136,29.7259274,30.0328617,243.796585,30.4642086
test-0,6247800,965.7318,26029.053041,270883.250591,31.3646965,31.3112946,-2.44865942,0.08670654,49.56941,30.3701458,0.281944275,0.985862732,20.21576,14.74439,13.1406021,5.2871933,0.0,37.28058,7162.21338,7265.85254,30.01442,29.8973141,242.042679,30.252491,29.6546879,227.98407,29.6265144,30.021143,244.0503,30.5867672
test-0,6248400,958.9363,26003.2256757,271486.6325157,32.1640472,31.91486,-2.44634128,0.09272461,49.7603,30.29579,0.277732849,0.966453552,20.2161179,14.8410492,13.2754974,5.87672949,0.0,37.5453453,7163.138,7261.15039,30.0037918,29.89751,242.266647,30.2556648,29.6511726,228.888382,29.54624,29.9922371,244.042236,30.44253
test-0,6249000,958.181763,26002.9041941,271173.2119241,32.2983742,31.8318768,-2.3416748,0.08665772,49.5860062,29.7703457,0.276893616,0.9783478,20.261879,14.8461456,13.4009953,6.10668373,0.0,37.5920219,7163.484,7259.699,29.98204,29.8916988,242.3337,30.1798344,29.6172371,229.819626,29.5881844,29.9600582,243.980469,30.4011726
test-0,6249600,952.5701,25993.7703743,272290.2769243,32.5159645,31.9382763,-2.44858,0.0850708038,50.243824,30.1803684,0.278762817,0.982284546,20.1394882,14.7864685,13.2597656,6.238433,0.0,37.877636,7162.85645,7265.925,29.9462814,29.8201656,242.228867,30.2299328,29.6205578,230.7897,29.55791,30.0305176,243.859283,30.41377
test-0,6250200,943.633,25974.2845486,271440.2543486,32.847496,32.083622,-2.44160748,0.08544922,50.06549,29.8875332,0.281471252,0.975326538,20.2735825,14.9158478,13.4416676,6.29768562,0.0,37.9947662,7162.98633,7263.572,29.92295,29.8566418,242.156891,30.19668,29.6327648,230.8651,29.5698242,29.9498539,243.838913,30.3072758
test-0,6250800,961.707764,26018.1428291,272247.6018291,31.7977734,31.22824,-2.45003843,0.0805664063,49.35717,30.2998238,0.280502319,0.96660614,20.2642365,14.8220778,13.3908348,5.678955,0.0,38.1243858,7163.05225,7260.88525,29.9428253,29.9480476,242.170029,30.2303219,29.5003414,231.207382,29.5354,29.9851074,244.010544,30.3360348
test-0,6251400,956.0373,25965.775454,272029.093904,33.5086365,32.4666939,-2.40274572,0.0899780244,50.1644669,30.1141167,0.281082153,0.95451355,20.2762451,14.84819,13.2703876,4.792857,0.0,37.87665,7164.302,7265.709,29.922287,29.8252926,242.390732,30.16548,29.59463,231.589844,29.5492687,29.9367676,244.262115,30.3107433
test-0,6252000,951.2011,25976.14674061,271657.32966061,33.0258064,32.2655,-2.4513166,0.08145752,50.0601578,30.2489376,0.278694153,0.941253662,20.2624111,14.8388672,13.3731709,6.14955139,0.0,37.9414825,7162.26,7254.328,29.9064713,29.8617687,242.537308,30.1965332,29.59287,231.875732,29.3988781,29.9477539,244.258987,30.2998543
test-0,6252600,961.9022,25975.330090000003,270823.49107000005,33.18002,32.43748,-2.449547,0.08959961,50.35129,30.5297127,0.250511169,0.952384949,20.18247,14.7825775,13.2702179,5.799969,0.0,38.0457764,7164.60059,7270.16943,29.9452972,29.7812023,242.520554,30.1181164,29.57544,232.3477,29.5318356,29.90254,244.251083,30.1756344
test-0,6253200,966.8019,25959.5419175,272141.5486275,32.4747849,32.0708466,-2.45036125,0.0818969756,49.3655434,29.6624241,0.282112122,0.920097351,20.3054638,14.9411192,13.4104815,6.516098,0.0,38.198307,7160.704,7261.78174,29.8943024,29.8668957,242.508942,30.154932,29.5683117,233.1376,29.654541,29.9630375,244.2083,30.26294
test-0,6253800,966.745361,25946.3626312,272643.0796312,32.02525,31.7868614,-2.447998,0.08883057,49.9688721,30.57205,0.248825073,0.922561646,20.26868,14.8308926,13.225913,6.222125,0.0,38.1280022,7161.371,7265.18164,29.911232,29.7989254,242.44487,30.1334972,29.54585,232.9082,29.5025387,29.9245129,244.004013,30.2389164
test-0,6254400,958.644348,27243.274592,272319.393372,32.42409,32.0048332,-2.44459748,0.09202881,49.98786,29.8019485,0.2536316,0.9039383,20.22937,14.8737535,13.4394512,6.518367,0.0,38.22282,7158.97266,7259.581,29.9164124,29.81338,242.073044,30.2352047,29.55039,233.082626,29.50669,29.9202156,156.647888,30.2431164
test-0,6255000,953.464844,30047.334506,274985.117826,31.9128075,31.2614822,-2.44459748,0.08721924,49.0885239,29.7034969,0.2471695,0.925262451,20.4307384,15.0397549,13.3511381,6.15165949,0.0,38.3602333,7148.17139,7248.38135,29.94001,29.7923832,190.62532,30.0959473,29.6751461,233.424957,29.515234,29.9381847,51.72066,30.2035656
test-0,6255600,954.925537,29662.883668,275464.937768,32.2610931,30.9431782,-2.444057,0.08679199,49.1479225,29.8256512,0.249343872,0.9401703,20.06258,14.7779827,13.1566477,5.4331665,0.0,37.8826675,7144.779,7241.253,29.83117,29.7747078,49.0130234,30.0717773,29.5225582,232.211716,29.4814453,29.8590336,35.8232422,30.1576176
test-0,6256200,947.2903,27658.40204048,272078.79349048005,31.91375,31.7650852,-2.43493652,0.08424072,49.384716,29.54489,0.219238281,0.9631958,19.9365,14.6485357,12.9284544,6.13298035,0.0,37.33839,7162.49756,7260.437,29.6457977,29.81045,36.33501,30.0069828,29.36289,187.6755,29.3473148,29.7740231,34.93706,30.14458
test-0,6256800,980.2887,26968.619768800003,279297.3618188,33.1713,32.10971,-2.43643618,0.08886719,49.45597,30.8777237,0.217781067,0.962898254,19.847374,14.5943975,12.8425322,5.756922,0.0,37.0649223,7170.13574,7267.455,29.3506851,29.5418453,35.3431664,29.7749519,29.1344738,74.88977,29.0735836,29.6333,34.53008,29.9890137
test-0,6257400,965.1554,26856.4197516,270964.3488316,33.0371475,32.3555222,-2.44611478,0.0889770538,50.06358,30.5031929,0.2434082,0.9764099,20.1502,14.7764587,13.0638256,6.54927063,0.0,37.8366241,7168.479,7267.11426,29.160675,29.2829113,33.8718262,29.6142578,28.8453121,46.0060349,28.8227062,29.4857922,34.0439453,29.7573738
test-0,6258000,962.494263,27002.152799,271726.580919,32.6105423,32.17489,-2.44587064,0.08588867,49.9724121,30.0501518,0.253692627,0.9816055,20.1357346,14.767334,13.082016,6.949646,0.0,38.6204529,7161.9126,7261.30225,28.99569,28.9972668,33.7464371,29.2991219,28.6314449,41.7626953,28.6109371,29.15625,33.7094727,29.42671
test-0,6258600,958.109741,27022.239288,271800.545688,32.9934273,32.5735168,-2.43844175,0.09633789,50.11376,30.86224,0.244949341,0.984825134,20.263546,14.8246107,13.17377,6.7982583,0.0,38.404213,7163.19531,7263.79639,28.8937225,28.8714352,32.92832,29.1711426,28.6104012,39.3126,28.579443,28.975,32.89741,29.2751961
test-0,6259200,952.6913,26965.980155,272533.79378500005,31.6295033,31.2780533,-2.45085788,0.09036865,49.174984,29.7851372,0.252838135,0.9911728,20.1395435,14.8955488,13.1092529,7.136161,0.0,38.4989777,7163.937,7264.398,28.9420624,28.83755,32.8782234,29.260107,28.5889645,38.463623,28.54214,28.94048,32.99126,29.2102051
test-0,6259800,967.032837,27609.5952648,273232.19900479994,32.81835,32.2675323,-2.4384532,0.08859863,49.9142952,30.2114353,0.2461853,0.989242554,20.2896748,14.9374237,13.1090508,7.62092829,0.0,38.5545158,7176.325,7287.889,29.0002289,28.8889656,32.7191429,29.1920414,28.6434078,41.5107651,28.6246586,28.9143562,33.67793,29.2192383
test-0,6260400,964.111755,24936.850501,271144.481781,32.5099754,31.9205341,-2.450422,0.08868408,49.2223053,29.9204464,0.248764038,0.960701,20.0315971,12.1689,10.3147621,0.0,27.8753815,30.8605213,7159.31445,7249.71143,29.3276958,28.8460445,32.6636734,29.169239,29.3659725,29.3417,28.6410656,57.90193,33.70254,29.217041
test-0,6261000,948.6683,26208.4303095,271976.0556695,32.7990875,32.37598,-2.45246243,0.08977051,50.3735352,30.1745014,0.251205444,0.9651413,20.3881226,12.3091745,10.4933319,0.0,28.8753319,32.0093422,7170.235,7260.621,29.65818,47.6184,30.0047359,29.4895515,29.51626,29.2175789,28.8877449,86.37202,31.2979488,29.3957043
test-0,6261600,941.9463,26484.512267,271873.233717,32.7834969,32.24897,-2.40760136,0.0903076157,50.0904579,29.74991,0.248809814,0.9939194,20.54256,12.3387346,10.465847,0.0,29.2611752,32.5032272,7166.617,7261.618,29.3856277,87.33226,29.7765636,29.6840343,30.126709,28.9448242,29.02461,118.306549,30.4893551,29.7917976
test-0,6262200,948.588257,26648.173618,271959.718758,31.0028248,31.28924,-1.39213407,0.09366455,49.5499573,30.33272,0.248085022,0.9927521,20.54422,12.4848108,10.5544815,0.0,29.9964676,33.7032547,7165.8584,7262.34766,29.69345,114.944809,29.6985836,29.6384277,40.7509422,29.1239262,29.2207527,120.972366,30.4407711,29.7157726
test-0,6262800,969.0511,26590.5799474,272858.3245874,32.90118,32.74876,23.3313942,0.0899902359,49.90671,31.8243313,0.2454834,0.9988327,20.3047829,12.9579067,11.1306114,0.0,29.5384178,33.1843224,7159.974,7269.19531,30.2232819,120.04895,30.0461922,29.8805676,58.15536,29.9491711,29.7106934,121.562553,30.4825687,29.9202156
test-0,6263400,928.0346,26772.5270684,272850.7023084,31.9011841,31.7535076,30.521904,0.08880615,49.4633,29.7804012,0.21307373,0.9968033,20.278204,12.4812965,10.6616545,0.0,28.7652874,32.11544,7163.423,7263.57031,30.4827576,121.092918,30.4193363,30.1636715,75.8104858,29.89253,29.98833,120.677734,30.784277,30.2165051
test-0,6264000,973.825134,26868.328675,272733.368005,32.1977844,31.9704742,34.0757675,0.07191162,50.09123,30.1176147,0.215362549,0.9959793,20.2582836,12.3144531,10.4963379,0.0,28.0182343,30.6321735,7168.47,7257.72949,30.5189438,120.374809,30.4811535,30.5167484,85.0815048,30.0281734,30.0965824,120.635742,31.1328621,30.528614
test-0,6264600,1033.73694,26916.173536,272935.690046,32.8322067,32.0365334,36.4885178,0.08851318,50.1006126,29.24655,0.214897156,0.988983154,20.20473,12.2386932,10.5038385,0.0,27.7915688,30.1428432,7158.39063,7257.16943,30.599762,120.139893,30.70127,30.6397953,91.59905,30.2053719,30.2151375,119.5502,31.1033211,30.5786133
test-0,6265200,980.1987,27038.395289,273630.405779,32.3790932,32.4937019,47.40818,0.0942749,50.5830727,29.0176983,0.218269348,1.01346588,20.32373,12.2531624,10.5045424,0.0,27.6578045,29.90253,7165.09473,7249.718,30.376,119.839455,30.6831551,30.7282715,96.69603,30.1646976,30.0639172,120.259132,31.25835,30.7784672
test-0,6265800,927.6066,27074.6360916,273395.8307016,32.6537857,32.0994,21.8063068,0.08831787,50.5056,29.75526,0.215354919,1.00350189,20.36425,12.3252354,10.5334291,0.0,28.1115322,30.2746124,7162.727,7267.205,30.3200645,120.179512,30.4931641,30.59707,99.24908,30.0063,29.9386234,125.144157,31.1321774,30.6548347
test-0,6266400,988.152161,26904.8131886,273320.8293586,32.22612,32.1225853,-2.375921,0.0876953155,50.1521149,30.1619,0.248924255,1.0055542,20.2893219,12.3214,10.5750751,0.0,28.36263,30.742342,7162.61475,7247.532,30.2780724,123.90596,30.3701668,30.5025387,100.069923,29.9222164,29.8960934,133.498886,31.04922,30.629591
test-0,6267000,941.8308,26837.084556,272653.243186,32.2799263,31.90787,-2.44474673,0.0899780244,49.9291573,29.8987522,0.244552612,1.00666809,20.35938,12.2893372,10.4552479,0.0,28.8493748,31.3828564,7163.31152,7254.78,30.198431,131.6037,30.3594723,30.4436531,100.52285,29.8543453,29.7868176,142.716125,30.96963,30.54873
test-0,6267600,971.2743,26860.6266108,272912.5942508,32.3129768,31.8709774,-2.39207721,0.0861206055,50.0099525,29.8788815,0.247177124,1.00783539,20.27088,12.2704067,10.6157656,0.0,29.2147274,31.6072483,7161.934,7254.012,30.11801,140.777771,30.2300777,30.548193,103.47979,29.761816,29.7063961,151.787537,30.849659,30.4551277
test-0,6268200,946.469849,26874.1541306,272111.8321306,31.7039719,31.5474815,3.10115027,0.08885498,49.928894,29.9952717,0.247810364,1.01451111,20.2963028,12.2585564,10.4828453,0.0,29.7882385,32.25503,7162.251,7253.608,30.0457573,149.738083,30.1636715,30.266016,108.336052,29.45464,29.6507816,161.60585,30.7289562,30.3502941
test-0,6268800,964.728943,26670.785955,273184.900115,32.13115,31.7920952,18.81427,0.0894165039,49.0780869,29.7441349,0.247024536,1.00670624,20.2597961,12.9536085,11.0641108,0.0,29.79305,32.5571556,7160.81348,7251.919,30.0159245,159.740524,30.0978527,30.1597652,113.434624,29.6438961,29.6226559,171.114182,30.6711922,29.8494148
test-0,6269400,947.9345,26827.061998,273786.434258,32.51311,32.1635475,41.9286537,0.08875732,49.8631172,30.469862,0.249580383,1.01139069,20.2651482,13.4615,11.5952358,0.0,30.09698,32.6850433,7161.28857,7256.268,30.01808,169.384262,30.0567379,30.1790524,119.968468,29.6604977,29.6190434,180.365952,30.5652828,30.24419
test-0,6270000,956.5068,26854.047513,273053.733773,33.1613846,32.39954,33.3672829,0.07689209,49.8548279,30.3546429,0.243003845,1.00379181,20.2700424,14.1407137,12.2817469,0.0,30.4679,33.2252235,7163.014,7262.965,29.97342,178.2386,30.0400887,30.1110363,130.6064,29.6363277,29.5795422,190.178635,30.5170422,30.2185059
test-0,6270600,969.198853,26773.3471122,272913.8177822,31.7697067,31.4441872,-2.280012,0.09121094,50.2718,29.8217812,0.246948242,1.00187683,20.2490311,14.3755264,12.5154371,0.0,30.49389,33.0523453,7163.079,7261.36426,29.9759064,187.710464,30.007618,30.1426754,143.672852,29.6302242,29.5520515,200.091858,30.4309082,30.1870117
test-0,6271200,949.594055,26773.531534,272496.293484,32.5186577,32.04742,-2.2959044,0.09208985,49.6495819,29.5843163,0.247062683,0.9999695,20.2445,14.4262848,12.5592108,0.0,30.7434311,33.2787933,7161.977,7255.6333,29.9848423,196.937943,30.02085,30.1732426,157.129227,29.674757,29.5827637,209.585617,30.4970226,30.1666012
test-0,6271800,966.3833,26759.135325,272705.48997500003,32.69717,31.9913521,-2.41916466,0.0857177749,50.3093262,29.325243,0.2458725,1.00645447,20.3928852,14.5290451,12.6970148,0.0,30.9282856,33.26855,7164.06,7254.333,29.98838,207.0309,30.04502,30.191309,167.081833,29.63418,29.5930176,218.765945,30.61797,30.2593269
test-0,6272400,957.6218,26803.0437671,271510.7049371,32.45959,32.1581154,-2.460397,0.0861206055,50.289,30.4124355,0.2518158,1.007904,20.37351,14.60376,12.8043985,0.0,31.31568,33.8588943,7162.60938,7256.57666,29.9440956,216.646,30.0448246,30.1456547,177.07106,29.6288586,29.5752449,228.5629,30.499073,30.1888676
test-0,6273000,947.939,26763.000944,272755.307824,32.37435,32.2884064,-2.04940367,0.09086914,49.8486481,30.5712242,0.247138977,1.01139832,20.3818722,14.60374,12.7374229,0.0,31.2664871,33.619194,7162.0835,7255.685,29.9952412,226.280655,30.0301762,30.1788082,186.113129,29.6587887,29.598341,234.620712,30.5041027,30.1789074
