(Área de Estudo: QUADRIMESTRAL - Estudo: 3º QUADRIMESTRE/2025 - Área de Carga: EC - Responsável: ONSCarga - Situação do Caso: Gerado Oficial  versão 01
DBAR
(Num)OETGb(   nome   )Gl( V)( A)( Pg)( Qg)( Qn)( Qm)(Bc  )( Pl)( Ql)(  Sh)Are(Vf)M(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: AC-ENERGISA AC - dez/2025 - Ajuste Hora: 18
45927M                            3.8  0.0                          
45928M                            3.8  0.0                          
46212M                            3.5  0.0                          
46213M                            3.4  0.0                          
46214M                            3.6  0.0                          
46219M                            3.6  0.0                          
46228M                            1.1  0.0                          
46229M                            1.6  0.0                          
46232M                            0.6  0.0                          
46238M                            1.7  0.0                          
46240M                            4.5  0.0                          
47012M                            1.5  0.0                          
47013M                            6.3  0.0                          
47014M                            0.0  0.0                          
47015M                            0.0  0.0                          
47016M                            0.7  0.0                          
47017M                            0.0  0.0                          
47018M                            0.0  0.0                          
47019M                            0.1  0.0                          
47020M                            1.0  0.0                          
47021M                            0.0  0.0                          
47022M                            0.0  0.0                          
47023M                            0.0  0.0                          
47024M                            0.0  0.0                          
47025M                            0.0  0.0                          
47026M                            0.0  0.0                          
47027M                            0.5  0.0                          
47028M                            3.0  0.0                          
47029M                            0.0  0.0                          
47030M                            0.0  0.0                          
47031M                            0.0  0.0                          
47279M                            1.3  0.0                          
47280M                            0.3  0.0                          
47684M                            0.3  0.0                          
47728M                            0.0  0.0                          
47732M                            0.0  0.0                          
47735M                            0.0  0.0                          
47738M                            0.0  0.0                          
47740M                            0.0  0.0                          
47748M                            0.0  0.0                          
47753M                            0.0  0.0                          
47756M                            0.0  0.0                          
47757M                            0.0  0.0                          
47768M                            0.0  0.0                          
47779M                            0.0  0.0                          
47783M                            0.0  0.0                          
47794M                            0.0  0.0                          
47797M                            0.0  0.0                          
47799M                            0.0  0.0                          
47800M                            0.0  0.0                          
47801M                            0.0  0.0                          
47802M                            0.0  0.0                          
47808M                            0.0  0.0                          
47809M                            0.0  0.0                          
47811M                            0.0  0.0                          
47812M                            0.0  0.0                          
47815M                            0.0  0.0                          
47827M                            0.0  0.0                          
47831M                            0.0  0.0                          
47849M                            6.3  0.0                          
47850M                            4.5  0.0                          
47851M                            5.5  0.0                          
47853M                            0.7  0.0                          
47858M                            2.3  0.0                          
47859M                            6.8  0.0                          
47866M                            0.0  0.0                          
47966M                            0.0  0.0                          
47968M                            0.1  0.0                          
47970M                            0.1  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-CPFL PIRATININGA - dez/2025
 2034M                                                      9.7  5.9
 3066M                                                      4.3  0.4
 3087M                                                     40.3  9.4
 3113M                                                      9.4  1.2
 3114M                                                      9.5  2.0
 3117M                                                     39.7  6.7
 3118M                                                     47.1 11.0
 3121M                                                     28.2  7.5
 3124M                                                     25.0  6.5
 3129M                                                      4.0  1.0
 3414M                                                    506.3165.6
 3415M                                                    725.5248.2
 3417M                                                     14.7  5.2
 3418M                                                     12.1  4.9
 3420M                                                      4.3  2.4
 3423M                                                     14.3  9.7
 3472M                                                      5.1  1.5
 3474M                                                     52.7 24.4
 3477M                                                      4.3  1.8
 3481M                                                     41.8 10.1
 3482M                                                    461.6129.0
 3483M                                                     22.3  7.8
 3684M                                                     62.4 11.5
 4269M                                                     68.3 23.4
 4270M                                                     32.6 12.0
 4271M                                                     23.2  6.6
 4272M                                                     19.6  3.9
 4273M                                                     36.2 12.8
 4274M                                                     87.2 29.1
 9054M                                                     45.8 13.6
 9055M                                                     82.6 11.1
 9056M                                                      8.3  2.1
 9057M                                                     27.9  9.7
 9058M                                                     48.0 26.5
 9059M                                                     36.5 13.0
 9060M                                                      4.8  1.1
45440M                                                     34.1 14.0
45443M                                                     30.1  4.7
45444M                                                     60.9 16.2
45447M                                                      5.5  2.5
45450M                                                      7.2  3.2
45455M                                                      4.4  2.0
45458M                                                      8.8  2.2
45461M                                                      6.4  2.5
45464M                                                     19.0  3.1
45863M                                                     17.7  8.0
46462M                                                      2.4  1.3
46465M                                                      8.2  4.0
46468M                                                     11.6  0.7
 3087M                            0.6  0.0                          
 3117M                            2.1  0.0                          
 3121M                            1.0  0.0                          
 3414M                           25.6  0.0                          
 3415M                           61.9  0.0                          
 3423M                            6.6  0.0                          
 3481M                            1.3  0.0                          
 3482M                            8.9  0.0                          
 3684M                            8.7  0.0                          
 4269M                            3.7  0.0                          
 4270M                            4.2  0.0                          
 4271M                            3.5  0.0                          
 4273M                            5.9  0.0                          
 4274M                            5.2  0.0                          
 9054M                            7.7  0.0                          
 9055M                           14.3  0.0                          
 9057M                            8.6  0.0                          
 9058M                           10.8  0.0                          
45440M                            3.6  0.0                          
45443M                            3.2  0.0                          
45444M                            2.7  0.0                          
45464M                            0.4  0.0                          
47283M                            4.3  0.0                          
47284M                            2.7  0.0                          
47285M                           16.0  0.0                          
47785M                            8.0  0.0                          
47790M                           10.4  0.0                          
47816M                            2.2  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-CPFL SANTA CRUZ - dez/2025
 3125M                                                     22.6  8.7
 3126M                                                     16.7  5.0
 3127M                                                     20.5  8.2
 3128M                                                     36.6 21.6
 3130M                                                     31.3  9.4
 3131M                                                     14.0  5.5
 3132M                                                     12.4  5.8
 3133M                                                     45.2 11.6
 3135M                                                     32.4 11.1
 3136M                                                     14.6  5.5
 3137M                                                     37.7 12.4
 3139M                                                      5.1  2.3
 3140M                                                     21.1 11.6
 3142M                                                      7.5  2.8
 3143M                                                      4.1  2.5
 3144M                                                      4.3  2.6
 3145M                                                     10.5  5.8
 3147M                                                      7.6  6.8
 3148M                                                     30.9 15.7
 3149M                                                     12.5  6.1
 4217M                                                     16.0  4.4
 4277M                                                     15.1  5.1
 6601M                                                     19.7  9.9
 6603M                                                      8.7  4.7
 7689M                                                      0.0  0.0
 9115M                                                      0.5  0.0
41865M                                                     41.3 17.2
47867M                                                     11.7 10.5
47871M                                                     19.0  8.7
47872M                                                      5.7  2.5
47873M                                                      6.3  3.5
47875M                                                     14.7  5.5
47876M                                                     11.0  6.1
47877M                                                      1.2  0.7
47878M                                                     10.7  4.0
47879M                                                      7.4  3.4
47880M                                                      6.4  5.8
47881M                                                      0.9  0.5
47882M                                                     12.3 11.0
47884M                                                      2.9  2.6
 3125M                            1.3  0.0                          
 3126M                            1.0  0.0                          
 3128M                            3.8  0.0                          
 3130M                            4.2  0.0                          
 3131M                            2.1  0.0                          
 3132M                            0.6  0.0                          
 3133M                            4.8  0.0                          
 3135M                            1.4  0.0                          
 3136M                            1.1  0.0                          
 3137M                            1.2  0.0                          
 3140M                            2.1  0.0                          
 3142M                            1.4  0.0                          
 3143M                            0.4  0.0                          
 3144M                            0.5  0.0                          
 3145M                            1.2  0.0                          
 3147M                            0.4  0.0                          
 3148M                            3.4  0.0                          
 3149M                            1.1  0.0                          
 4217M                            0.2  0.0                          
 4277M                            1.1  0.0                          
 6601M                            4.6  0.0                          
 6603M                            1.8  0.0                          
41865M                            3.3  0.0                          
47032M                            1.9  0.0                          
47033M                            0.7  0.0                          
47034M                           10.0  0.0                          
47035M                            1.2  0.0                          
47036M                            0.0  0.0                          
47037M                           20.0  0.0                          
47038M                            0.0  0.0                          
47286M                            1.4  0.0                          
47737M                            0.0  0.0                          
47772M                            0.0  0.0                          
47867M                            0.2  0.0                          
47871M                            2.1  0.0                          
47873M                            1.0  0.0                          
47875M                            1.7  0.0                          
47876M                            0.3  0.0                          
47877M                            0.0  0.0                          
47878M                            1.1  0.0                          
47879M                            0.6  0.0                          
47880M                            0.6  0.0                          
47881M                            0.1  0.0                          
47882M                            1.8  0.0                          
47884M                            0.1  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-EDP SP - dez/2025
 3045M                                                     60.0 19.0
 3046M                                                     23.5  8.5
 3048M                                                      4.6  1.3
 3051M                                                      9.0  5.0
 3054M                                                     10.2  4.0
 3055M                                                      4.7  1.4
 3056M                                                      3.6  1.5
 3057M                                                     36.0  4.0
 3058M                                                     10.8  3.0
 3059M                                                     15.0  4.4
 3060M                                                      4.3  2.5
 3063M                                                      8.0  3.2
 3069M                                                     12.5  5.5
 3072M                                                      3.1  1.3
 3073M                                                     11.2  4.0
 3075M                                                     17.0  8.0
 3076M                                                      4.5  1.8
 3077M                                                      8.6  2.2
 3078M                                                     11.5  2.0
 3081M                                                      9.5  4.7
 3082M                                                     14.0  5.0
 3084M                                                     21.0  9.0
 3090M                                                      6.3  3.2
 3401M                                                      4.6  1.3
 3437M                                                    310.0100.0
 3444M                                                    613.4180.0
 3447M                                                    214.9 70.0
 3455M                                                    497.0 50.0
 3456M                                                    419.0 65.0
 3459M                                                    102.8 36.0
 3461M                                                    206.7 76.0
 3462M                                                    112.5 45.0
 3045M                           10.0  0.0                          
 3437M                           10.0  0.0                          
 3444M                           18.4  0.0                          
 3447M                           22.9  0.0                          
 3455M                           32.0  0.0                          
 3456M                           39.0  0.0                          
 3459M                           23.8  0.0                          
 3461M                           24.7  0.0                          
 3462M                            7.5  0.0                          
47053M                            3.6  1.0                          
47290M                            0.0  0.0                          
47291M                            0.0  0.0                          
47292M                            0.0  0.0                          
47685M                            0.4  0.3                          
47706M                            0.4  0.3                          
48140M                            2.6  0.0                          
(006 MÉDIA DIA ÚTIL DEZ/2025 ajustado - Agente/Grupo: SP-ELEKTRO - dez/2025
 3801M                                                     18.3  7.0
 3802M                                                     31.9 10.4
 3803M                                                     34.8 11.0
 3804M                                                     19.7  9.5
 3805M                                                     18.3  5.2
 3806M                                                     39.4 16.1
 3807M                                                     30.5 11.8
 3808M                                                     23.7  9.4
 3809M                                                     48.9 16.3
 3810M                                                     30.2  8.2
 3811M                                                      7.8  2.4
 3812M                                                     47.3  6.5
 3813M                                                     35.0 13.2
 3814M                                                     20.0  4.8
 3815M                                                     18.0  3.0
 3816M                                                     47.5 17.4
 3817M                                                     22.7 10.4
 3818M                                                     45.9 11.7
 3819M                                                     13.2  4.8
 3820M                                                     30.8 12.8
 3821M                                                      3.4  1.8
 3822M                                                     26.9 10.6
 3823M                                                     26.3  7.4
 3824M                                                     34.0 12.6
 3825M                                                     58.6 22.8
 3826M                                                     51.4 19.4
 3827M                                                     49.5 19.6
 3828M                                                      7.1  2.2
 3829M                                                     11.4  5.1
 3830M                                                      9.0  4.4
 3831M                                                     14.2  4.4
 3832M                                                     21.6  7.5
 3833M                                                      2.7 -2.7
 3834M                                                     16.6  6.0
 3835M                                                     46.9 19.6
 3836M                                                      0.9  0.2
 3837M                                                     15.5  4.7
 3838M                                                      0.6  0.0
 3839M                                                      0.1  0.0
 3840M                                                      0.1  0.0
 3841M                                                     35.5 10.8
 3842M                                                     52.5 19.5
 3843M                                                     27.4 11.1
 3844M                                                     16.4  5.7
 3845M                                                     16.2  5.9
 3846M                                                      6.2  2.6
 3847M                                                     38.1  1.8
 3848M                                                     14.9  3.6
 3849M                                                     23.4  8.5
 3850M                                                     13.7  2.7
 3851M                                                     30.8 14.7
 3852M                                                     43.0 19.8
 3853M                                                     44.2 17.4
 3854M                                                     27.1 11.1
 3855M                                                     25.1  8.6
 3856M                                                     25.0 10.7
 3857M                                                     19.0  6.2
 3858M                                                     28.2 13.2
 3859M                                                      4.1  2.0
 3860M                                                      6.7  3.0
 3861M                                                     19.3  8.0
 3862M                                                     14.5  8.4
 3863M                                                      6.6  4.7
 3864M                                                      1.0  0.4
 3865M                                                     44.8 -0.1
 3866M                                                     36.5 14.5
 3867M                                                     12.2  6.3
 3868M                                                      5.7  3.1
 3869M                                                      4.2  1.2
 3871M                                                     25.0  6.7
 3873M                                                     16.5  6.5
 3874M                                                     18.7  5.9
 3875M                                                      9.6  2.5
 3876M                                                      8.7  0.0
 3877M                                                     18.4  2.4
 3878M                                                     40.9  5.4
 3879M                                                      8.6  1.6
 3880M                                                      6.0  1.5
 3881M                                                      5.7  0.8
 3882M                                                     52.3  9.4
 3883M                                                     11.7  1.7
 3884M                                                      2.0 -0.1
 3885M                                                      5.7  1.8
 3886M                                                      9.1  2.7
 3887M                                                     31.8  3.2
 3888M                                                     46.5 14.8
 3889M                                                      5.9  0.8
 3890M                                                     21.4  2.2
 3891M                                                     50.6 13.3
 3892M                                                      7.7 -0.2
 3893M                                                     22.4  5.6
 3894M                                                     15.3  5.8
 3895M                                                     19.4  4.6
 3896M                                                     23.7 10.0
 3897M                                                     15.7  1.5
 3898M                                                      0.1  0.1
 3899M                                                      8.6  4.1
 3900M                                                      4.1  1.3
 3901M                                                     57.9  5.4
 3902M                                                     15.4  1.6
 3903M                                                     44.8  9.5
 3904M                                                     14.1  7.3
 3905M                                                      8.3  2.1
 3906M                                                     16.8  0.0
 3908M                                                      3.9 -1.2
 3909M                                                      6.3  0.9
 3910M                                                     10.3  4.9
 3911M                                                      7.7  1.0
 3912M                                                      0.7  0.5
 3915M                                                     10.5 -1.4
 3916M                                                     17.5 10.8
 3917M                                                      9.0  4.4
 3918M                                                     19.0  6.3
 3919M                                                     10.8  0.2
 3920M                                                     16.4 10.4
 3921M                                                     12.9  4.3
 3922M                                                     27.4  7.8
 3923M                                                     31.3 11.1
 3924M                                                     31.3 15.5
 3925M                                                      7.4  3.0
 3926M                                                     21.8 10.9
 3927M                                                     21.6 11.0
 3928M                                                     28.0 10.1
 3929M                                                     15.0  6.8
 3930M                                                     33.4 10.9
 3931M                                                     20.0  5.3
 3932M                                                     30.5 11.5
 3933M                                                      2.0  0.7
 3934M                                                      9.9  2.1
 3935M                                                      0.9 -0.8
 3936M                                                      4.3  2.6
 3937M                                                      8.3  4.6
 3938M                                                     18.2  9.4
 3939M                                                      2.7  0.0
 3940M                                                      5.5  0.0
 3941M                                                      8.8  0.0
 3942M                                                      0.2  0.1
 3943M                                                      6.1  2.0
 3944M                                                      8.3  0.0
 3945M                                                     19.4  6.7
 3946M                                                     34.3 13.4
 3947M                                                      1.6  0.1
 3948M                                                     10.6  3.7
 3949M                                                      3.7  1.5
 3950M                                                      6.3  2.7
 3969M                                                      3.2  1.5
 3979M                                                     15.8  4.5
 3981M                                                     17.0  4.2
 3982M                                                     18.8  6.3
 3987M                                                      0.9  0.4
 3990M                                                      7.0 -3.3
 4130M                                                      0.0  0.0
 4131M                                                      1.9  0.4
 4133M                                                     11.5  5.0
 4134M                                                      0.7  0.0
 4135M                                                      1.0  0.5
 4137M                                                      0.7  0.3
 4138M                                                      0.4  2.6
 4141M                                                      0.0  0.0
 4143M                                                      0.6  0.2
 4144M                                                     17.6  4.9
 4145M                                                      0.2  0.2
 4147M                                                      0.0  5.8
 4149M                                                     27.5  5.2
 4150M                                                      6.8  1.9
 4152M                                                      3.2  1.3
 4153M                                                      0.9  0.0
 4156M                                                      0.8  0.1
 4157M                                                      1.6  0.9
 4159M                                                      0.0  0.0
 4160M                                                     13.5  5.2
 4161M                                                      5.5  1.9
 4162M                                                      8.2  3.9
 4163M                                                      7.0  3.1
 4164M                                                      7.7  0.5
 4165M                                                     10.3  1.5
 4166M                                                     14.5  5.5
 4167M                                                      4.2  1.4
 4168M                                                      2.2  0.3
 4169M                                                      0.0  0.0
 4170M                                                      7.7  0.5
 4171M                                                      6.6  2.5
 4172M                                                      9.2  2.8
 4187M                                                      0.1  0.0
 4190M                                                      0.1  0.7
 4192M                                                      0.0  1.3
 4193M                                                     13.7  4.4
 4194M                                                      1.1  0.4
 4198M                                                      0.5  0.0
 6825M                                                      4.6  1.4
 7603M                                                      4.9  1.9
 7604M                                                      4.6  1.7
 7605M                                                     14.1  4.3
 7606M                                                      5.8  2.8
 7607M                                                      8.6  2.7
 7608M                                                      4.3 -0.8
 7609M                                                      8.6  3.3
 7610M                                                     10.8  5.0
 7612M                                                      6.8  2.6
 7613M                                                      6.5  2.7
 7615M                                                      6.4  2.6
 7616M                                                     11.3  5.1
 7617M                                                      1.2  0.5
 7618M                                                      8.3  3.4
 7620M                                                     24.9  6.3
 7622M                                                      0.0  0.0
 7625M                                                      9.5  4.8
 7626M                                                     17.9  9.0
 7627M                                                      4.9  1.4
 7631M                                                     35.1 15.4
 7632M                                                     28.5  3.3
 7639M                                                      5.2  2.7
 7640M                                                      0.1  0.0
 7641M                                                     11.3  3.0
 7642M                                                     20.9 10.3
 7644M                                                      4.8  1.8
 7646M                                                      0.0  0.0
 7650M                                                      2.4  0.6
 9125M                                                      6.6  2.6
 9126M                                                      0.3  0.3
 9127M                                                      6.1  2.7
 9128M                                                     16.2  6.6
 9129M                                                      6.5  2.0
 9130M                                                     15.8  5.8
45467M                                                      2.2  0.9
(45469M                                                      7.9  0.7
(46451M                                                      6.2  2.0
 3801M                            4.2  0.0                          
 3802M                            7.0  0.0                          
 3803M                            4.8  0.0                          
 3804M                            4.5  0.0                          
 3805M                            3.2  0.0                          
 3806M                            2.4  0.0                          
 3808M                            2.8  0.0                          
 3809M                            8.4  0.0                          
 3810M                            8.1  0.0                          
 3811M                            1.8  0.0                          
 3812M                           12.1  0.0                          
 3813M                            5.9  0.0                          
 3814M                            2.7  0.0                          
 3816M                            8.1  0.0                          
 3817M                            4.5  0.0                          
 3818M                            6.7  0.0                          
 3819M                            3.2  0.0                          
 3820M                            7.1  0.0                          
 3821M                            1.0  0.0                          
 3822M                            3.4  0.0                          
 3824M                            4.0  0.0                          
 3825M                            5.4  0.0                          
 3826M                            5.9  0.0                          
 3827M                            9.5  0.0                          
 3828M                            1.7  0.0                          
 3829M                            2.2  0.0                          
 3830M                            2.7  0.0                          
 3831M                            3.0  0.0                          
 3832M                            4.0  0.0                          
 3841M                            2.7  0.0                          
 3842M                           10.5  0.0                          
 3843M                            4.0  0.0                          
 3844M                            0.9  0.0                          
 3845M                            1.9  0.0                          
 3846M                            1.4  0.0                          
 3847M                            6.5  0.0                          
 3848M                            1.3  0.0                          
 3849M                            2.1  0.0                          
 3850M                            3.9  0.0                          
 3851M                            0.8  0.0                          
 3852M                            1.7  0.0                          
 3853M                            0.7  0.0                          
 3854M                            2.8  0.0                          
 3855M                            1.0  0.0                          
 3856M                            3.2  0.0                          
 3857M                            2.4  0.0                          
 3858M                            4.8  0.0                          
 3861M                            2.5  0.0                          
 3863M                            0.6  0.0                          
 3866M                            3.4  0.0                          
 3867M                            1.5  0.0                          
 3868M                            1.2  0.0                          
 3871M                            1.8  0.0                          
 3873M                            0.6  0.0                          
 3874M                            3.1  0.0                          
 3875M                            3.0  0.0                          
 3876M                            6.9  0.0                          
 3877M                            4.9  0.0                          
 3878M                           18.2  0.0                          
 3879M                            6.2  0.0                          
 3880M                            2.8  0.0                          
 3881M                            2.7  0.0                          
 3882M                           19.3  0.0                          
 3883M                            5.9  0.0                          
 3884M                            0.1  0.0                          
 3885M                            2.9  0.0                          
 3886M                            3.3  0.0                          
 3887M                           16.1  0.0                          
 3888M                           19.1  0.0                          
 3889M                            3.3  0.0                          
 3890M                            8.2  0.0                          
 3891M                           20.1  0.0                          
 3892M                            2.5  0.0                          
 3893M                            7.7  0.0                          
 3894M                            5.3  0.0                          
 3895M                            6.7  0.0                          
 3896M                           10.2  0.0                          
 3897M                            9.8  0.0                          
 3898M                            0.0  0.0                          
 3899M                            3.7  0.0                          
 3900M                            1.1  0.0                          
 3901M                           21.5  0.0                          
 3902M                            8.3  0.0                          
 3903M                           14.2  0.0                          
 3906M                            1.4  0.0                          
 3908M                            2.6  0.0                          
 3909M                            3.0  0.0                          
 3910M                            1.8  0.0                          
 3911M                            6.2  0.0                          
 3915M                            4.6  0.0                          
 3916M                            4.4  0.0                          
 3917M                            2.6  0.0                          
 3918M                            8.3  0.0                          
 3919M                            3.7  0.0                          
 3920M                            6.1  0.0                          
 3921M                            3.6  0.0                          
 3923M                            2.2  0.0                          
 3924M                            3.7  0.0                          
 3925M                            0.6  0.0                          
 3926M                            6.0  0.0                          
 3927M                            1.2  0.0                          
 3928M                            3.2  0.0                          
 3929M                            0.8  0.0                          
 3930M                            4.3  0.0                          
 3931M                            5.3  0.0                          
 3932M                            2.7  0.0                          
 3936M                            0.4  0.0                          
 3937M                            0.6  0.0                          
 3938M                            0.7  0.0                          
 3939M                            0.4  0.0                          
 3940M                            0.3  0.0                          
 3941M                            0.9  0.0                          
 3943M                            0.7  0.0                          
 3944M                            0.9  0.0                          
 3946M                            4.9  0.0                          
 3947M                            0.1  0.0                          
 3948M                            1.9  0.0                          
 3949M                            0.6  0.0                          
 3979M                            7.1  0.0                          
 3981M                            0.8  0.0                          
 3982M                            3.7  0.0                          
 3990M                            3.2  0.0                          
 4133M                            3.2  0.0                          
 4140M                            6.4  0.0                          
 4144M                            0.3  0.0                          
 4148M                            2.7  0.0                          
 4152M                            0.0  0.0                          
 4170M                            0.8  0.0                          
 4171M                            1.4  0.0                          
 4199M                           21.8  0.0                          
 4281M                            0.0  0.0                          
 7605M                            4.8  0.0                          
 7610M                            0.6  0.0                          
 7620M                           10.4  0.0                          
 7625M                            0.9  0.0                          
 7626M                            0.9  0.0                          
 7631M                            6.3  0.0                          
 7632M                            6.5  0.0                          
 7640M                            0.1  0.0                          
 7641M                            2.7  0.0                          
 7642M                            2.5  0.0                          
(45469M                            2.9  0.0                          
