role,offset_seconds,LIT_802,LIT_806,PDIT_830,PIC_807_IN,TE_820,TE_830,TE_831,TE_832,TE_833,TE_834,TE_835,TIT_806,TIT_809,VT_812X,VT_812Y,VT_813X,VT_813Y,VT_814X,VT_814Y,VT_815X,VT_815Y,VT_830,VT_831,XT_829,ZT_827,ZT_828
test-0,5180400.0,31.5945129,32.60907,-0.054252,0.00289344,16.9972839,17.9998169,16.9972839,17.9998169,16.9972839,16.9972839,16.9972839,16.8108635,18.01164,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5180700.0,31.0472336,32.17972,-0.053890318,0.00578688,16.9972839,17.9998169,17.0080719,17.9998169,16.9972839,16.9972839,16.9972839,17.071064,18.0332088,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5181000.0,31.56498,32.8405457,-0.053891778,0.00578688,16.9972839,17.9998169,17.9957733,17.9998169,16.9972839,16.9972839,16.9972839,17.3496456,18.0405979,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5181300.0,31.1871567,32.61237,-0.053890318,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.4870224,18.0623,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5181600.0,31.2502556,32.1795845,-0.054250468,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.555994,18.076767,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5181900.0,31.3347073,33.0703545,-0.053531244,0.005766055,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.5993767,18.11283,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5182200.0,31.5676231,32.8413162,-0.053890318,0.005777241,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.76565,18.1201687,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5182500.0,30.8461227,32.8388176,-0.053890318,0.002904243,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.75865,18.1490765,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5182800.0,31.6520081,33.0711746,-0.05352864,0.005776282,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.81641,18.1491566,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5183100.0,31.0486221,32.177063,-0.054250322,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,16.9972839,17.8200569,18.18527,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5183400.0,31.4204884,33.2447739,-0.053168733,0.005772695,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.8453789,18.2069721,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5183700.0,31.163414,32.83948,-0.053530306,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.949995,18.22144,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5184000.0,31.1052475,32.60907,-0.053530555,0.002908756,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.0154724,18.2503738,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5184300.0,31.2096424,33.0604858,-0.05353465,0.002941512,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.946743,18.28618,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5184600.0,31.3936272,32.8405457,-0.053531088,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.9827061,18.286541,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5184900.0,31.4484673,32.83809,-0.053890318,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.0477371,18.32271,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5185200.0,31.2501278,33.07046,-0.053531077,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.0008869,18.3299427,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5185500.0,30.9709263,32.8286324,-0.05318681,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.061903,18.3588772,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5185800.0,31.1354713,32.6105652,-0.05316696,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.1093655,18.387764,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5186100.0,31.1835728,33.0347481,-0.053183027,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.0909138,18.4022789,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5186400.0,31.2762775,33.4710655,-0.052807793,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.0730743,18.4238777,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5186700.0,31.2176762,32.60907,-0.053177558,0.002978215,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.0269775,18.438446,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5187000.0,31.0539379,32.60907,-0.05316696,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.99693,18.4599953,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5187300.0,31.2059555,32.83484,-0.052814193,0.005715562,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.079937,18.4744377,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5187600.0,31.4781113,32.8423767,-0.05280528,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.1924763,18.50355,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5187900.0,31.0474319,33.2365952,-0.05280528,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.925169,18.5180168,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5188200.0,31.07658,32.6103439,-0.053165965,0.005778925,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.71147,18.52525,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5188500.0,31.4525146,33.07449,-0.052800138,0.002934579,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.6536,18.5469513,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5188800.0,30.685318,32.1872063,-0.052801903,0.005759875,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.85229,18.5614853,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5189100.0,31.1015472,32.40596,-0.05280528,0.003011631,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.9692974,18.5900574,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5189400.0,31.1316624,33.4706764,-0.05208922,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.9973049,18.60482,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5189700.0,32.0999069,33.8724365,-0.05208746,0.002937744,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.1912861,18.62652,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5190000.0,30.8834171,32.8443069,-0.052443598,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.30448,18.6409874,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5190300.0,31.0902233,32.8487663,-0.052443598,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.351202,18.6699219,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5190600.0,30.96189,32.38155,-0.05280398,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.3371639,18.691597,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5190900.0,31.4588184,32.8509979,-0.05279934,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.29769,18.6917419,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5191200.0,31.45095,33.0711746,-0.052443598,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.1744328,18.7277641,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5191500.0,31.2804852,32.616745,-0.052443598,0.005738921,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.21053,18.7350235,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5191800.0,30.7592754,32.61041,-0.052443598,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.3372231,18.7567253,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5192100.0,31.4232044,33.06845,-0.052443598,0.00293808,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.4675484,18.78566,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5192400.0,31.2777424,33.476017,-0.05208192,0.002898359,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.3877621,18.80736,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5192700.0,31.3049755,33.2425537,-0.052088317,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.2324162,18.8290615,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5193000.0,31.4227581,33.48014,-0.052077174,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.1308765,18.8578053,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5193300.0,31.525423,33.6941948,-0.05173658,0.005721517,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.333477,18.8724632,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5193600.0,31.0201283,33.0707,-0.05244124,0.002912294,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.3625641,18.90135,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5193900.0,31.4256878,33.4425659,-0.05208192,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.5767555,18.9158649,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5194200.0,31.4223785,33.2448654,-0.0520835,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.6048679,18.944767,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5194500.0,31.5378113,32.89814,-0.05208192,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.6627579,18.9737,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5194800.0,31.7116852,33.24521,-0.051721107,0.005779928,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.4529743,18.988184,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5195100.0,31.18841,33.24141,-0.052084316,0.005767723,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.3918114,19.0171356,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5195400.0,30.9630241,33.06806,-0.052802187,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.9718189,19.0316029,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5195700.0,31.2890968,33.0640526,-0.05279283,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,17.9426956,19.0605354,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5196000.0,30.6165752,32.8405457,-0.05244531,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,16.9972839,18.04046,19.0822372,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5196300.0,31.7666187,33.7085762,-0.05208192,0.00578688,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,17.9804554,18.1961918,19.0965652,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5196600.0,31.2762127,33.069294,-0.052443598,0.00289344,16.9972839,17.9998169,17.9998169,17.9998169,17.9998169,16.9972839,17.9998169,18.2649269,19.10398,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5196900.0,31.3688755,33.0740128,-0.05208192,0.00289344,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.34071,19.1327877,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5197200.0,31.592865,33.2386246,-0.05208192,0.00289344,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,17.0146046,18.3879986,19.1475887,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5197500.0,31.04266,32.8405457,-0.052430585,0.00578688,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.4640236,19.1687813,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5197800.0,30.9015465,32.8394966,-0.05172188,0.002906557,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,16.9972839,18.4709988,19.1979752,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5198100.0,30.9580536,32.60907,-0.05208192,0.005773377,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,17.9951382,18.6047688,19.2052078,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5198400.0,31.1614914,32.83883,-0.051722925,0.00289344,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.6481686,19.2124424,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5198700.0,31.391283,33.2426834,-0.051721912,0.002906814,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,16.9972839,18.67714,19.2268753,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5199000.0,30.7604542,32.3805351,-0.052078854,0.005774623,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,16.9972839,16.9972839,18.6916084,19.2413769,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5199300.0,30.7314434,32.61106,-0.051718682,0.002905883,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,16.9972839,18.7314529,19.24144,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5199600.0,31.3642445,33.07202,-0.05135856,0.005773955,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,16.9972839,18.684679,19.2630768,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5199900.0,31.42203,33.4735756,-0.05099992,0.00289344,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.6518688,19.2703419,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5200200.0,30.9344311,33.07408,-0.0517179,0.0029028,16.9972839,18.9945431,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.6519661,19.2920113,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5200500.0,31.56427,33.2440453,-0.05172024,0.002904725,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.4421921,19.29204,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5200800.0,30.9880257,32.8405457,-0.05208192,0.00289344,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.315506,19.3064785,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5201100.0,31.0494823,32.61609,-0.05208192,0.00289344,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.5394382,19.3208656,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5201400.0,30.67249,32.2053375,-0.05208192,0.00289344,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,16.9972839,17.9998169,18.67344,19.3282051,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5201700.0,31.1329021,32.8400879,-0.05135927,0.002899143,16.9972839,18.9958057,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,18.9447,19.3498669,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5202000.0,30.9600544,32.8422737,-0.051357016,0.00289344,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,19.0461,19.34988,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5202300.0,31.5096264,33.2456245,-0.05135856,0.005780408,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,19.0387058,19.371582,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5202600.0,30.7885246,32.37966,-0.052080307,0.005773969,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,19.1835728,19.3716145,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5202900.0,31.4518719,33.0713043,-0.05172024,0.005777901,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,18.88348,19.3933277,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5203200.0,31.2767925,33.07054,-0.05172024,0.00289344,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,19.0099125,19.414959,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5203500.0,31.47951,33.2456245,-0.052080523,0.00578688,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,18.290451,19.42942,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5203800.0,31.4800129,33.4771,-0.052442502,0.00578688,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,17.899786,19.451128,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5204100.0,31.21419,33.4771,-0.05208192,0.005726594,16.9972839,17.9998169,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,17.9056454,19.47255,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5204400.0,30.7568665,32.89521,-0.052082922,0.00578688,16.9972839,18.0025787,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,18.2140846,19.4800854,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5204700.0,31.596365,33.24723,-0.051718984,0.00578688,16.9972839,18.9943085,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,18.4239788,19.487318,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5205000.0,31.3344727,33.07202,-0.05172024,0.00578688,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,18.53239,19.5089931,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5205300.0,30.96086,32.8405457,-0.051721435,0.00578688,16.9972839,18.9977722,18.0031128,18.9977722,17.9998169,17.9998169,17.9998169,18.604784,19.5235119,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5205600.0,31.16361,33.70766,-0.05099688,0.00578688,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,18.9013977,19.5379543,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5205900.0,31.3672485,33.0740166,-0.05207852,0.00578688,16.9972839,18.9977722,17.9998169,18.9977722,17.9998169,17.9998169,17.9998169,19.002533,19.5379772,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5206200.0,31.0164623,32.8405457,-0.051721253,0.00578688,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,18.9013577,19.5741,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5206500.0,31.39336,32.3794441,-0.05208192,0.00578688,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,18.9267578,19.5885887,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5206800.0,30.7157822,33.0679245,-0.05208192,0.00578688,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,18.9013329,19.5958233,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5207100.0,31.0163574,32.8381271,-0.051359933,0.00289344,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.1399956,19.59585,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5207400.0,31.2475643,33.24503,-0.05099812,0.00577695,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.2124043,19.6102657,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5207700.0,31.4505386,33.2162476,-0.05135856,0.00289344,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.20524,19.61759,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5208000.0,31.2778683,33.2449646,-0.050998256,0.005775884,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.2776947,19.6175785,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5208300.0,30.9007816,33.2422676,-0.050636645,0.005775305,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.3788719,19.63199,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5208600.0,31.2486229,33.2456245,-0.050636526,0.005776265,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.34637,19.6464577,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5208900.0,31.3081322,33.4771,-0.05099688,0.005773005,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.2558613,19.6609249,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
test-0,5209200.0,31.56519,32.84121,-0.05135752,0.00289344,16.9972839,18.9977722,18.9977722,18.9977722,17.9998169,17.9998169,17.9998169,19.2159653,19.6753712,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,25.0,25.0,0.0,-1.0,-1.0
